Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc,Train F1,Valid F1
1,1.7956430185408818,1.7924185434977213,0.18095238095238095,0.13333333333333333,0.12373699117585034,0.09080172349513736
2,1.7976655210767474,1.7918105178409152,0.1595238095238095,0.13333333333333333,0.11758962420889317,0.05177220230983672
3,1.7944241818927584,1.7918623765309651,0.1619047619047619,0.15555555555555556,0.1439658760767408,0.07341269841269842
4,1.795210794040135,1.7914986583921644,0.1595238095238095,0.14444444444444443,0.11576667451748325,0.0429042904290429
5,1.797055741718837,1.7896664831373426,0.15714285714285714,0.16666666666666666,0.11494876366861213,0.049019607843137254
6,1.7885780834016345,1.7898203161027697,0.1619047619047619,0.16666666666666666,0.11967271766352351,0.047619047619047616
7,1.7917349815368653,1.7872451808717515,0.1880952380952381,0.28888888888888886,0.13910530936576224,0.216337683345356
8,1.7925161918004353,1.7865294403500027,0.17142857142857143,0.18888888888888888,0.07306452405523613,0.08994612696563774
9,1.787379390852792,1.7855233165952895,0.1761904761904762,0.17777777777777778,0.12474079809803633,0.10373482726423904
10,1.7782899924686977,1.7841335826449924,0.2261904761904762,0.26666666666666666,0.17592933947772657,0.1438034188034188
11,1.7812822205679757,1.7819506300820245,0.18333333333333332,0.24444444444444444,0.1027343155156575,0.16594676920003995
12,1.7756978318804786,1.7777354849709406,0.24285714285714285,0.2222222222222222,0.23009004974193478,0.14807505493780004
13,1.7649324905304682,1.7744239277309841,0.23333333333333334,0.24444444444444444,0.2253901352958857,0.2078024083196497
14,1.7590796152750652,1.7723157511817085,0.23095238095238096,0.15555555555555556,0.18080743274673414,0.10190446823194278
15,1.760923687616984,1.7715467400021023,0.20238095238095238,0.2222222222222222,0.14647122362403875,0.14592781557067272
16,1.7437673523312522,1.7643937322828505,0.24761904761904763,0.23333333333333334,0.22160560645756733,0.1914076042198524
17,1.7211761361076718,1.7607580502827962,0.2976190476190476,0.2111111111111111,0.2762921434095971,0.13228705460678894
18,1.7125518174398513,1.7588146792517767,0.24523809523809523,0.25555555555555554,0.18539547836779455,0.17563745356298546
19,1.7036749839782714,1.756436162524753,0.28809523809523807,0.25555555555555554,0.27711930065719464,0.18526074700493303
20,1.694184855052403,1.7541399081548055,0.31666666666666665,0.25555555555555554,0.29458484212533254,0.20936761229314418
21,1.6909724598839169,1.7490925576951768,0.3,0.25555555555555554,0.28818043560743756,0.20695958871353418
22,1.6916336286635625,1.7480373250113592,0.2833333333333333,0.23333333333333334,0.2415389580612635,0.1631396085547067
23,1.6838183596020653,1.7435290389590794,0.3047619047619048,0.23333333333333334,0.2538861343250656,0.16967361880152576
24,1.6796778224763416,1.7406995640860663,0.3238095238095238,0.23333333333333334,0.28915629338658894,0.16226657329598507
25,1.6762700126284644,1.7398414744271173,0.3,0.28888888888888886,0.3016849361488972,0.2530491851144025
26,1.6662344421659196,1.7389094193776449,0.3333333333333333,0.26666666666666666,0.3310501749117852,0.21464387464387466
27,1.663699085371835,1.7405306498209636,0.32857142857142857,0.24444444444444444,0.30775088626874064,0.18372895622895621
28,1.6662624029886155,1.742189073562622,0.31666666666666665,0.23333333333333334,0.30246257622753253,0.16967361880152576
29,1.6664483933221725,1.7419031063715618,0.33095238095238094,0.23333333333333334,0.31695646944077277,0.16967361880152576
30,1.6679146800722395,1.7418690098656548,0.3261904761904762,0.23333333333333334,0.3153633413041791,0.16967361880152576
