Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc,Train F1,Valid F1
1,1.793048255784171,1.792474381128947,0.16428571428571428,0.16666666666666666,0.047034764826175864,0.047619047619047616
2,1.7925311894643874,1.7923993587493896,0.16666666666666666,0.16666666666666666,0.047619047619047616,0.047619047619047616
3,1.7923746018182665,1.7922968202167087,0.16428571428571428,0.16666666666666666,0.047034764826175864,0.047619047619047616
4,1.7920488754908244,1.7921379645665487,0.16666666666666666,0.16666666666666666,0.047619047619047616,0.047619047619047616
5,1.7920045943487257,1.7918102582295736,0.15714285714285714,0.16666666666666666,0.056175103937393,0.047619047619047616
6,1.7913251831417991,1.7916985061433581,0.1761904761904762,0.16666666666666666,0.06816059757236227,0.047619047619047616
7,1.7917955784570603,1.791380222638448,0.1595238095238095,0.16666666666666666,0.06745014462104285,0.047619047619047616
8,1.7909646533784411,1.7910255326165094,0.16904761904761906,0.16666666666666666,0.09294042882404951,0.047619047619047616
9,1.7904505230131604,1.790573541323344,0.18095238095238095,0.16666666666666666,0.08707238288516828,0.047619047619047616
10,1.7897427831377302,1.7900479899512396,0.17857142857142858,0.16666666666666666,0.08490292668791655,0.04854368932038835
11,1.7895535525821504,1.7898771127065023,0.16904761904761906,0.17777777777777778,0.05300401442471253,0.06815153245764326
12,1.788278865814209,1.789351953400506,0.19047619047619047,0.18888888888888888,0.09114323292841747,0.08605664488017428
13,1.7873467820031301,1.7882516702016196,0.1976190476190476,0.16666666666666666,0.11453311261912531,0.06581246359930111
14,1.786588409968785,1.7876178714964124,0.19285714285714287,0.16666666666666666,0.133322349370564,0.0649152865029507
15,1.7859338135946365,1.7883426162931655,0.22380952380952382,0.2111111111111111,0.18670335879411817,0.13440204910793146
16,1.7864356165840511,1.787893631723192,0.2261904761904762,0.2222222222222222,0.17373688220959796,0.11083263714842662
17,1.7826538301649548,1.785278778605991,0.26666666666666666,0.24444444444444444,0.24644422609549518,0.15828924162257496
18,1.781984517687843,1.784399445851644,0.2261904761904762,0.17777777777777778,0.16233172370201038,0.06960784313725489
19,1.7792974562872024,1.782433647579617,0.21904761904761905,0.18888888888888888,0.16027419035603718,0.12784163473818647
20,1.7764408088865735,1.7806489255693223,0.23809523809523808,0.18888888888888888,0.2067174630604995,0.1363437579455886
21,1.7733165457135156,1.7785590171813965,0.23333333333333334,0.2222222222222222,0.193559532706318,0.17663092572954717
22,1.768659918648856,1.776891255378723,0.27380952380952384,0.25555555555555554,0.25820774688150244,0.1960882557287786
23,1.7664073614847093,1.7754939317703247,0.2619047619047619,0.26666666666666666,0.2352903792527549,0.20316157710618374
24,1.76155237583887,1.7737469673156738,0.2833333333333333,0.2,0.2705024556481308,0.1257824726134585
25,1.7594058150336855,1.772456161181132,0.2523809523809524,0.2,0.2570107079438733,0.1914421528551963
26,1.7570216065361386,1.7716295957565307,0.24761904761904763,0.25555555555555554,0.24511699398926487,0.23533792450342242
27,1.7538488933018275,1.7710747136010063,0.27380952380952384,0.2777777777777778,0.2704136215983964,0.225303657694962
28,1.753740786370777,1.7708669000201755,0.2523809523809524,0.26666666666666666,0.24495449693181368,0.22729963846905377
29,1.754581153960455,1.770771156416999,0.2857142857142857,0.25555555555555554,0.28202946013468977,0.22105057002082176
30,1.753694132396153,1.7707629415724013,0.2761904761904762,0.25555555555555554,0.2724874533579619,0.2206704530617574
