Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc,Train F1,Valid F1
1,1.8073914800371442,1.797389997376336,0.15714285714285714,0.15555555555555556,0.0797923365322928,0.04530744336569579
2,1.7999918642498198,1.7937917100058662,0.16904761904761906,0.17777777777777778,0.11834944025906562,0.08787128712871288
3,1.7912449337187268,1.7887136962678698,0.18095238095238095,0.14444444444444443,0.16529125537361639,0.11921470342522973
4,1.7849016325814384,1.7829965458975898,0.1761904761904762,0.2111111111111111,0.16424782701716037,0.11286634460547502
5,1.7809992631276448,1.7737996684180366,0.1738095238095238,0.18888888888888888,0.14533246049639492,0.1383319524993096
6,1.7595813319796607,1.7647437307569716,0.23809523809523808,0.24444444444444444,0.2129115630356149,0.17045254749073116
7,1.74754976999192,1.7499703566233318,0.2523809523809524,0.23333333333333334,0.21171331976428784,0.14581375402118565
8,1.735106931413923,1.7427778032090928,0.24285714285714285,0.2111111111111111,0.20935415496373852,0.19136934616810777
9,1.7125900223141626,1.7352120187547473,0.2833333333333333,0.2,0.2689384840743242,0.19672023882550196
10,1.6879514194670178,1.7199742290708753,0.30952380952380953,0.2777777777777778,0.29699003384499795,0.22886904761904767
11,1.6664282174337477,1.7096635076734754,0.29523809523809524,0.26666666666666666,0.26910816028321194,0.19526023083237012
12,1.6561712878090995,1.7095442983839246,0.30714285714285716,0.23333333333333334,0.28097691007177233,0.19995277054100583
13,1.619000931013198,1.7036254405975342,0.29523809523809524,0.26666666666666666,0.29204670598727994,0.19504676080763036
14,1.620548915863037,1.7128529998991224,0.3380952380952381,0.18888888888888888,0.29600029756633367,0.15790445484842766
15,1.6207253603708176,1.6731467088063559,0.32857142857142857,0.3111111111111111,0.28518997991475054,0.25575835957414905
16,1.5833706957953317,1.6598380618625217,0.34285714285714286,0.28888888888888886,0.3024980638594736,0.2389941665803735
17,1.5547208888190134,1.6645336071650187,0.3619047619047619,0.2111111111111111,0.3572491195128141,0.19921712274653455
18,1.5361221358889625,1.6498309638765123,0.37857142857142856,0.26666666666666666,0.3594020631734191,0.21451511639138413
19,1.5000316699345906,1.650998067855835,0.4119047619047619,0.23333333333333334,0.38725216132448065,0.20699460381207446
20,1.480845662525722,1.6374150885476007,0.4166666666666667,0.26666666666666666,0.40992669856198855,0.24641830657562536
21,1.4833308776219687,1.6247149202558728,0.4261904761904762,0.26666666666666666,0.4106701851607512,0.23465982928702225
22,1.461067869549706,1.6242552042007445,0.4119047619047619,0.3111111111111111,0.38762619620846817,0.26897967529546474
23,1.45335982413519,1.633363676071167,0.4,0.3111111111111111,0.3868716332905397,0.29098564833858953
24,1.4630248626073201,1.6407903538809883,0.4,0.25555555555555554,0.3880985623561702,0.2325227060521178
25,1.4356485843658446,1.6283257246017455,0.43333333333333335,0.2777777777777778,0.42311471597138134,0.26027765282151244
26,1.4113771024204436,1.6206839720408122,0.4523809523809524,0.28888888888888886,0.43605102895061476,0.2658416429249763
27,1.420730437551226,1.6197283426920572,0.4261904761904762,0.28888888888888886,0.40947379984119453,0.2637730644196162
28,1.4192459435690017,1.620034064186944,0.45476190476190476,0.28888888888888886,0.44115489966138693,0.26255910999332055
29,1.4039241983777,1.6202170372009277,0.4452380952380952,0.28888888888888886,0.4297506645477507,0.26085770548489845
30,1.4022496552694412,1.6202542146046957,0.45476190476190476,0.28888888888888886,0.44069873630288375,0.26085770548489845
