Epoch,Train Loss,Valid Loss,Test Loss,Train Acc,Valid Acc,Test Acc,Train F1,Valid F1,Test F1
1,1.7956541333879743,1.7911033471425375,1.7911033047570122,0.15476190476190477,0.16666666666666666,0.16666666666666666,0.12394066670122732,0.047619047619047616,0.047619047619047616
2,1.7977448997043428,1.7902786466810439,1.7902786360846625,0.14523809523809525,0.16666666666666666,0.16666666666666666,0.11448403612666014,0.04854368932038835,0.04854368932038835
3,1.793084412529355,1.789545234044393,1.7895452234480116,0.15476190476190477,0.16666666666666666,0.16666666666666666,0.13287185863480738,0.047619047619047616,0.047619047619047616
4,1.792449733189174,1.7885280662112766,1.7885280556148953,0.14047619047619048,0.2111111111111111,0.2111111111111111,0.11010625026957761,0.1109936575052854,0.1109936575052854
5,1.7923801512945265,1.7868079370922512,1.7868079450395373,0.1523809523809524,0.18888888888888888,0.18888888888888888,0.11207958226847087,0.09027777777777779,0.09027777777777779
6,1.7892022450764975,1.7854050795237224,1.7854051113128662,0.1738095238095238,0.17777777777777778,0.17777777777777778,0.155411953593558,0.06815153245764326,0.06815153245764326
7,1.7879334563300724,1.7836643218994142,1.7836643324957953,0.1976190476190476,0.2111111111111111,0.2111111111111111,0.171967658120038,0.113555449279983,0.113555449279983
8,1.7844218946638561,1.778338983323839,1.7783390151129828,0.20952380952380953,0.3,0.3,0.20718857926896037,0.2421817615935263,0.2421817615935263
9,1.7714027949741908,1.7731712950600518,1.7731712871127658,0.20714285714285716,0.28888888888888886,0.28888888888888886,0.1856635390401472,0.22153209109730845,0.22153209109730845
10,1.7694756723585583,1.7644903553856743,1.7644903977711996,0.1976190476190476,0.2,0.2,0.16302382704601207,0.12231842231842231,0.12231842231842231
11,1.7469120525178454,1.7769498931037055,1.7769498931037055,0.25,0.2222222222222222,0.2222222222222222,0.1928782956437248,0.13572124756335283,0.13572124756335283
12,1.731067012605213,1.7556321514977349,1.7556321620941162,0.25952380952380955,0.2777777777777778,0.2777777777777778,0.2639279838870176,0.22437374245472838,0.22437374245472838
13,1.7107243889854067,1.7213211059570312,1.7213211059570312,0.2785714285714286,0.3333333333333333,0.3333333333333333,0.24957703420491317,0.2797318967917879,0.2797318967917879
14,1.7143314043680826,1.7419306172264948,1.7419306278228759,0.24047619047619048,0.17777777777777778,0.17777777777777778,0.22040984250422213,0.0985240879977722,0.0985240879977722
15,1.6947280929202124,1.736079994837443,1.736079994837443,0.2976190476190476,0.18888888888888888,0.18888888888888888,0.26952777257133514,0.11635392508257784,0.11635392508257784
16,1.674358716465178,1.7215612596935697,1.7215612596935697,0.2761904761904762,0.24444444444444444,0.24444444444444444,0.2695832574867519,0.14638612493090106,0.14638612493090106
17,1.6560210977281844,1.7338725831773547,1.7338726043701171,0.3047619047619048,0.2111111111111111,0.2111111111111111,0.296044750884281,0.14477124183006537,0.14477124183006537
18,1.6793237742923555,1.6846358246273465,1.6846358140309652,0.3119047619047619,0.36666666666666664,0.36666666666666664,0.2912163051644788,0.32809231573766456,0.32809231573766456
19,1.6252990382058279,1.672079849243164,1.6720798598395454,0.33095238095238094,0.3111111111111111,0.3111111111111111,0.3105752621780909,0.2640417129664442,0.2640417129664442
