Epoch,Train Loss,Valid Loss,Test Loss,Train Acc,Valid Acc,Test Acc,Train F1,Valid F1,Test F1
1,1.8052664234524682,1.7973305622736613,1.7996328353881836,0.17142857142857143,0.15555555555555556,0.14444444444444443,0.13233057554467717,0.04530744336569579,0.043333333333333335
2,1.8070519935517084,1.792673987812466,1.7954450766245524,0.1738095238095238,0.1,0.14444444444444443,0.16649650466921234,0.0808796867620397,0.10156999862882217
3,1.7861175094332014,1.7881836785210503,1.7921122047636244,0.1880952380952381,0.2222222222222222,0.16666666666666666,0.17814339761733247,0.15943271395627776,0.10161001788908768
4,1.7911131064097086,1.7794999414020114,1.7860614670647514,0.1761904761904762,0.28888888888888886,0.23333333333333334,0.15792236187844835,0.24162320956751496,0.18132452342978658
5,1.7678326924641927,1.7661318037245008,1.7789983775880602,0.21666666666666667,0.24444444444444444,0.24444444444444444,0.19775945005663878,0.16814122735175366,0.1840241495413909
6,1.761208134605771,1.7606082174513076,1.773978222741021,0.2357142857142857,0.2111111111111111,0.23333333333333334,0.23058906845135238,0.14688029532800775,0.14802789802789804
7,1.7243022646222796,1.7478610197703044,1.7678021722369723,0.29285714285714287,0.16666666666666666,0.2111111111111111,0.27348843164685716,0.1446750620663664,0.168968253968254
8,1.6947573525565012,1.7351483398013645,1.7840080738067627,0.2857142857142857,0.2111111111111111,0.26666666666666666,0.2813195268303695,0.1936220621761572,0.24424819630564967
9,1.6752003317787534,1.7179600238800048,1.8014662159813775,0.29285714285714287,0.23333333333333334,0.2222222222222222,0.2935381519550469,0.2102165762996638,0.20017434891576769
10,1.682685619308835,1.7022881719801162,1.7754158549838597,0.26666666666666666,0.2111111111111111,0.2222222222222222,0.2608283187212424,0.1720328282828283,0.1735410242033455
11,1.633612432933989,1.6884168730841742,1.7488573816087511,0.319047619047619,0.35555555555555557,0.3,0.30775089158595675,0.32269780209105264,0.2840461720750678
12,1.6062357947939918,1.663179302215576,1.7004293123881022,0.3404761904761905,0.3333333333333333,0.3111111111111111,0.3382767799454471,0.30496365274711396,0.2818980721279572
13,1.5422470887502036,1.6717740906609428,1.7641529824998643,0.37857142857142856,0.32222222222222224,0.28888888888888886,0.3762330690754541,0.29869673976816835,0.24829929732103642
14,1.5224135376158214,1.6590357303619385,1.6942575799094306,0.38333333333333336,0.3111111111111111,0.2777777777777778,0.3798572885810699,0.3033980342904828,0.22734678412427775
15,1.5192511774244764,1.6262417316436768,1.6584668901231554,0.3952380952380952,0.3,0.26666666666666666,0.38952707602836156,0.26671788810086683,0.23036956054532376
16,1.4720943257922219,1.630579988161723,1.6953517251544528,0.4119047619047619,0.25555555555555554,0.3,0.4063353386045583,0.22258634734441185,0.28757053060458637
17,1.441860676947094,1.5575715541839599,1.627340899573432,0.4,0.3888888888888889,0.4,0.39830065838859735,0.389653162929025,0.38649733321739427
18,1.3944535913921539,1.5277828163570828,1.612759452395969,0.44761904761904764,0.4,0.35555555555555557,0.4450105435013925,0.3806878306878307,0.3664497955960014
19,1.3594745488393873,1.5716251055399577,1.6062986744774712,0.46904761904761905,0.36666666666666664,0.3333333333333333,0.4651181969506604,0.35991341991341996,0.31072704283230596
20,1.3030659874280295,1.7810592227511937,1.741508992513021,0.48095238095238096,0.35555555555555557,0.3888888888888889,0.4795491545491546,0.3220888743939719,0.36499313216761875
21,1.391943729491461,1.4410538302527534,1.5998376925786337,0.47619047619047616,0.4888888888888889,0.4111111111111111,0.4736485108155481,0.48190307328605203,0.41303753860774534
22,1.2673003469194686,1.5334334002600776,1.595640648735894,0.49523809523809526,0.45555555555555555,0.4444444444444444,0.4925982007783478,0.46504202482463347,0.4466498316498316
23,1.3047459216344923,1.4851888179779054,1.5846434805128309,0.5166666666666667,0.4222222222222222,0.4444444444444444,0.5189999864987298,0.4195145788888392,0.42465586700880814
24,1.1634115168026515,1.5284015787972345,1.7631170802646212,0.5642857142857143,0.4444444444444444,0.36666666666666664,0.5646154405264486,0.4308913308913309,0.3516478394052765
25,1.2147653943016417,1.4175074206458198,1.5763380077150133,0.5380952380952381,0.4666666666666667,0.45555555555555555,0.5350054428627923,0.47361352098194204,0.45321085823188434
26,1.1382008518491473,1.394428046544393,1.5678793403837417,0.5523809523809524,0.45555555555555555,0.4444444444444444,0.5517926781165118,0.4506618156618157,0.4309972084683253
27,1.1449628091993787,1.3981116188897027,1.5616699536641439,0.5285714285714286,0.43333333333333335,0.3888888888888889,0.5295987722988892,0.4143060643060643,0.35546517576878106
28,1.0658041613442557,1.3773339801364475,1.5749519560072156,0.6023809523809524,0.4777777777777778,0.4777777777777778,0.5998927471096797,0.4666241175579036,0.46881537586185257
29,1.017531436965579,1.3531734731462266,1.5527906576792398,0.6023809523809524,0.4888888888888889,0.4666666666666667,0.5998157893644241,0.48812007915456185,0.4580821303514835
30,0.999532413482666,1.3018047783109876,1.5577249262068007,0.6071428571428571,0.5444444444444444,0.4666666666666667,0.6089660427827145,0.5468488102896706,0.44967417085108236
31,0.9677804992312476,1.2776879416571723,1.569391573799981,0.6476190476190476,0.5444444444444444,0.4888888888888889,0.6461317787871312,0.5401579001273106,0.49157642058865864
32,0.9326933491797674,1.21388029522366,1.5438750982284546,0.6547619047619048,0.5888888888888889,0.4666666666666667,0.6561686194055522,0.5835326086956522,0.4582276089654264
33,0.8912734128180004,1.3133025063408745,1.6036057101355659,0.6761904761904762,0.4888888888888889,0.5,0.6764365736249793,0.4825360507961772,0.501361459571773
34,0.8690758233978635,1.3457710954878066,1.638480896419949,0.669047619047619,0.5,0.4666666666666667,0.6696647555275611,0.4882730686673795,0.4667875036840554
35,0.8311423483349029,1.2838548766242133,1.6376105785369872,0.6976190476190476,0.5444444444444444,0.45555555555555555,0.6971356069741163,0.5457679802042547,0.45401876990112283
36,0.7920453815233139,1.2857277658250597,1.6276999261644152,0.7095238095238096,0.5555555555555556,0.5222222222222223,0.7114170354612234,0.5497817460317461,0.5129798401728226
37,0.7904934196245103,1.28811797036065,1.646115854051378,0.7119047619047619,0.5666666666666667,0.5,0.7110135786736985,0.5657952300518114,0.4965854296630085
38,0.7547000130017598,1.3237268712785508,1.679917754067315,0.6976190476190476,0.5666666666666667,0.5,0.6960005054323131,0.5588386001296924,0.4976052697633084
39,0.7663338354655674,1.2730874273512098,1.647343651453654,0.719047619047619,0.6,0.5111111111111111,0.7184792678820896,0.6016538993136084,0.5171142358239132
40,0.7198283481455985,1.281060430738661,1.6714184178246392,0.7452380952380953,0.5555555555555556,0.5111111111111111,0.7437108073206348,0.5522060133824841,0.5152041935781774
41,0.6941914952936626,1.293357049094306,1.6649706098768446,0.7380952380952381,0.5777777777777777,0.5,0.7372470460106452,0.5774775251927465,0.5035673169547409
42,0.6960486710071564,1.309010876549615,1.6815378983815512,0.7547619047619047,0.5666666666666667,0.5,0.7534365594411115,0.5634732884519369,0.5045059155403983
43,0.7096010486284892,1.2974871794382732,1.668686162100898,0.7309523809523809,0.5777777777777777,0.5111111111111111,0.7303670263706045,0.576566173827431,0.5130206921478269
44,0.695685015689759,1.2975220362345377,1.6712006674872504,0.75,0.5777777777777777,0.5111111111111111,0.7475989981709753,0.57531377726611,0.5150824918566853
45,0.7156569821493967,1.2979866769578723,1.6716611703236899,0.7380952380952381,0.5666666666666667,0.5111111111111111,0.735702779471573,0.5624953758607519,0.5150824918566853
