Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc,Train F1,Valid F1
1,1.7928125540415445,1.792452507548862,0.13333333333333333,0.16666666666666666,0.07451000994690316,0.04807692307692307
2,1.7922389280228388,1.7923778427971735,0.16904761904761906,0.16666666666666666,0.10305347070560648,0.047619047619047616
3,1.792385561125619,1.7921964989768133,0.18333333333333332,0.16666666666666666,0.11026718379659556,0.049019607843137254
4,1.7917718467258272,1.7919181929694281,0.1738095238095238,0.16666666666666666,0.11097692167680306,0.047619047619047616
5,1.7917282535916284,1.791476551691691,0.16666666666666666,0.16666666666666666,0.08078792440549547,0.047619047619047616
6,1.790217997914269,1.7910338348812527,0.17142857142857143,0.16666666666666666,0.09661123498576779,0.047619047619047616
7,1.7900375025612967,1.7899138609568277,0.18095238095238095,0.16666666666666666,0.09587327355184498,0.047619047619047616
8,1.7875054700034005,1.7881089501910739,0.16428571428571428,0.16666666666666666,0.04771784232365145,0.047619047619047616
9,1.781072741463071,1.7840256134668986,0.1761904761904762,0.14444444444444443,0.07865349635053302,0.05627705627705628
10,1.7727862482979184,1.7866176949607002,0.1738095238095238,0.14444444444444443,0.07977009611183923,0.05627705627705628
11,1.7701797973541986,1.7819769117567275,0.20714285714285716,0.16666666666666666,0.1511274512603722,0.0639829815087547
12,1.767696153549921,1.7803042782677545,0.19047619047619047,0.16666666666666666,0.09448815417256011,0.0639829815087547
13,1.7669160752069382,1.7857423543930053,0.19047619047619047,0.16666666666666666,0.09448261225434658,0.0639829815087547
14,1.7679078533535912,1.7791002141104804,0.19285714285714287,0.16666666666666666,0.09942967464039637,0.0639829815087547
15,1.7642493475051153,1.7772830539279514,0.19047619047619047,0.16666666666666666,0.09894168731128028,0.0639829815087547
16,1.7624323334012713,1.7777223772472805,0.1880952380952381,0.17777777777777778,0.08612048017988612,0.06637806637806638
17,1.759242904753912,1.7778444819980197,0.19285714285714287,0.17777777777777778,0.09165925899532933,0.06637806637806638
18,1.7566658008666265,1.7737528880437214,0.2,0.13333333333333333,0.14857599875057673,0.10161842514783691
19,1.7550271613257271,1.770622240172492,0.21904761904761905,0.17777777777777778,0.16615738249967393,0.09166881166881168
20,1.7467324370429629,1.76967273818122,0.2357142857142857,0.14444444444444443,0.17480340979226702,0.09439032919517039
21,1.741507035210019,1.7650547292497423,0.2571428571428571,0.15555555555555556,0.21316098636200265,0.10095031602384545
22,1.7247419743310837,1.7629769563674926,0.2642857142857143,0.2111111111111111,0.22086425212257174,0.15574889133241535
23,1.716486152013143,1.7651011970308093,0.2642857142857143,0.2222222222222222,0.20476088893903566,0.153315797863861
24,1.7084966375714257,1.7626612451341417,0.24523809523809523,0.2111111111111111,0.1682310157550135,0.1686331842678592
25,1.7067343700499762,1.7640923976898193,0.2261904761904762,0.16666666666666666,0.1649283753367701,0.10845238095238095
26,1.7006567989076886,1.7618332783381143,0.2523809523809524,0.23333333333333334,0.18464934754389561,0.18032011473662327
27,1.6877170755749658,1.7624903096093072,0.25952380952380955,0.2222222222222222,0.1898411130603037,0.15138814616755794
28,1.6946159680684407,1.7632459693484837,0.2523809523809524,0.2222222222222222,0.186555616776772,0.15262140902872778
29,1.6941603842235746,1.7632199472851224,0.25476190476190474,0.2222222222222222,0.18907934013640695,0.15262140902872778
30,1.693408743540446,1.7632135126325819,0.2619047619047619,0.2222222222222222,0.18894842459379,0.15262140902872778
