Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc,Train F1,Valid F1
1,1.7922478653135754,1.7924767441219753,0.1761904761904762,0.16666666666666666,0.12471660170719732,0.04807692307692307
2,1.7928373904455275,1.792420212427775,0.18095238095238095,0.16666666666666666,0.13582635812146907,0.04807692307692307
3,1.7933821689514886,1.7922767771614923,0.16428571428571428,0.16666666666666666,0.10436154748090032,0.04807692307692307
4,1.7920940887360346,1.7920488039652507,0.16904761904761906,0.16666666666666666,0.120638942260478,0.047619047619047616
5,1.790362787246704,1.7916672494676378,0.14761904761904762,0.16666666666666666,0.12020818969127821,0.047619047619047616
6,1.7883881262370518,1.7911389986673991,0.15714285714285714,0.16666666666666666,0.12030116013129566,0.047619047619047616
7,1.788238743373326,1.7891718414094713,0.16904761904761906,0.16666666666666666,0.12309607292958498,0.047619047619047616
8,1.7803571610223679,1.784782158003913,0.2,0.16666666666666666,0.13683589335017687,0.047619047619047616
9,1.7739513930820283,1.781338964568244,0.20238095238095238,0.14444444444444443,0.14138673300796709,0.05627705627705628
10,1.772886864344279,1.780546956592136,0.16428571428571428,0.14444444444444443,0.12726460894884623,0.05627705627705628
11,1.7705364068349203,1.7807922813627455,0.18333333333333332,0.16666666666666666,0.15743986160849807,0.0639829815087547
12,1.7622733978998093,1.7788186815049913,0.21428571428571427,0.16666666666666666,0.16199632363716276,0.0639829815087547
13,1.7625451803207397,1.7773072004318238,0.21666666666666667,0.15555555555555556,0.16195910097099786,0.07601794340924777
14,1.7639003481183733,1.7748525540033977,0.20476190476190476,0.16666666666666666,0.1498878627860111,0.14117505588093823
15,1.7661936964307512,1.7734235127766926,0.20238095238095238,0.18888888888888888,0.18229924743127182,0.11548624648039851
16,1.7544493380047026,1.7699750741322835,0.22857142857142856,0.23333333333333334,0.19342499811790656,0.15813274395552876
17,1.751136371067592,1.7637119399176704,0.26666666666666666,0.23333333333333334,0.24185107602700842,0.14908919809101295
18,1.7480292978740875,1.759095663494534,0.2119047619047619,0.23333333333333334,0.18736412799141125,0.14952492793850755
19,1.7393696308135986,1.7552291605207655,0.2357142857142857,0.23333333333333334,0.2115367293842487,0.14773597126538304
20,1.7428684143793016,1.7520439041985405,0.2642857142857143,0.23333333333333334,0.25746987489447953,0.15119763414796772
21,1.725570071311224,1.7452112860149807,0.23333333333333334,0.2222222222222222,0.21530572770396394,0.13113982966924145
22,1.732804426692781,1.742280740208096,0.2785714285714286,0.2222222222222222,0.24335401694454498,0.1277949776401789
23,1.718651100567409,1.7421068403455946,0.24761904761904763,0.24444444444444444,0.21064845528854814,0.15419389978213507
24,1.7215890464328585,1.7424141512976752,0.2714285714285714,0.24444444444444444,0.24686388237328002,0.15325162413770008
25,1.7368685688291277,1.7420426766077677,0.23333333333333334,0.23333333333333334,0.22015252734109667,0.15106779145766835
26,1.7185805445625668,1.7417980776892767,0.2642857142857143,0.23333333333333334,0.23925922741656389,0.15106779145766835
27,1.7109881083170573,1.7411774582333035,0.25476190476190474,0.23333333333333334,0.22453008110829234,0.15106779145766835
28,1.7275903338477725,1.7410068538453844,0.2619047619047619,0.23333333333333334,0.24391547036799122,0.15106779145766835
29,1.7260249217351278,1.7410023874706693,0.2714285714285714,0.23333333333333334,0.24216285660297668,0.15106779145766835
30,1.716249442100525,1.7409941222932603,0.2857142857142857,0.23333333333333334,0.2668836501639765,0.15106779145766835
