Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc,Train F1,Valid F1
1,1.7928053424471901,1.7924274974399144,0.13333333333333333,0.16666666666666666,0.07451000994690316,0.04807692307692307
2,1.792200095312936,1.7923229058583579,0.1738095238095238,0.16666666666666666,0.10553654398304453,0.047619047619047616
3,1.7922582456043787,1.792071689499749,0.18333333333333332,0.16666666666666666,0.10813226545932868,0.049019607843137254
4,1.7914553528740293,1.791624789767795,0.17857142857142858,0.16666666666666666,0.11082032776635568,0.047619047619047616
5,1.791146351042248,1.7907230959998237,0.16904761904761906,0.16666666666666666,0.08127783796797881,0.047619047619047616
6,1.787575812566848,1.7884331040912205,0.18095238095238095,0.2,0.11751997025988721,0.10849673202614378
7,1.781209897994995,1.778795591990153,0.1761904761904762,0.14444444444444443,0.11209670115962779,0.05627705627705628
8,1.7705300660360428,1.7829036209318372,0.18095238095238095,0.14444444444444443,0.10022828908277825,0.05627705627705628
9,1.7664147774378458,1.782599049144321,0.24285714285714285,0.15555555555555556,0.18398651257619003,0.11393110435663627
10,1.758641555195763,1.7736348734961616,0.2261904761904762,0.23333333333333334,0.1780821728665137,0.15209292065327526
11,1.7501902830033076,1.7632041613260905,0.24047619047619048,0.23333333333333334,0.21887284801110965,0.17074955908289244
12,1.7274697008587065,1.7470549371507433,0.2642857142857143,0.25555555555555554,0.22865466821950028,0.16952959587590907
13,1.6975825718470983,1.7566306246651544,0.25,0.18888888888888888,0.22214368284150635,0.14191659306850937
14,1.6922113532111758,1.7562384261025323,0.2571428571428571,0.23333333333333334,0.21166620548493584,0.18531746031746033
15,1.6867846852257138,1.7463005198372734,0.3,0.23333333333333334,0.23791423485124832,0.17272771177436494
16,1.6530496313458398,1.7306796895133125,0.30238095238095236,0.2222222222222222,0.24485401685657152,0.15529807882749058
17,1.639182728812808,1.7296039634280735,0.3,0.2,0.2658774811411713,0.16412607188469255
18,1.6295852331888108,1.7150963253445095,0.30714285714285716,0.2222222222222222,0.2765337235994339,0.16011479527211403
19,1.6244518189203172,1.7152597983678182,0.3238095238095238,0.23333333333333334,0.29529194005722337,0.1773395379657239
20,1.616375800541469,1.6978726678424412,0.32857142857142857,0.23333333333333334,0.28875005416911814,0.1895329001590861
21,1.589284144129072,1.696162674162123,0.3404761904761905,0.2222222222222222,0.31707077774493503,0.17206094559035734
22,1.5773715064639138,1.6885175016191272,0.34523809523809523,0.25555555555555554,0.29512033877220056,0.21386250152234806
23,1.5682994774409702,1.681264713075426,0.3404761904761905,0.25555555555555554,0.29882245188758766,0.21382224387339477
24,1.564128647531782,1.6755931403901843,0.3238095238095238,0.26666666666666666,0.2923336668658977,0.22139126135550657
25,1.5651796068464006,1.6731400807698569,0.3261904761904762,0.2222222222222222,0.300253818982869,0.18349516354631445
26,1.5557118869963147,1.6657637649112278,0.3333333333333333,0.2777777777777778,0.3123688793741943,0.23763177950488826
27,1.5408945287976945,1.6642832358678181,0.36904761904761907,0.28888888888888886,0.34662339458589414,0.24686089934781882
28,1.5514868861153013,1.6643579959869386,0.3476190476190476,0.3,0.3249672203693092,0.2677862655417273
29,1.5397122882661365,1.6639983812967936,0.3595238095238095,0.3,0.3368401439830011,0.2677862655417273
30,1.551454814275106,1.6639297935697768,0.3476190476190476,0.3,0.3173525819743346,0.26718389293124106
