Epoch,Train Loss,Valid Loss,Train Acc,Valid Acc,Train F1,Valid F1
1,1.8060960315522694,1.7973244878980847,0.1523809523809524,0.15555555555555556,0.08704912184471265,0.04530744336569579
2,1.7988492511567615,1.7942256185743544,0.18095238095238095,0.16666666666666666,0.14253141666384586,0.06658496732026144
3,1.7898441632588704,1.7900566895802816,0.17857142857142858,0.16666666666666666,0.1644231469880443,0.12670565302144246
4,1.7839947768620081,1.7849794891145494,0.18095238095238095,0.2111111111111111,0.16672473938063614,0.11286634460547502
5,1.7800713459650674,1.7756394969092475,0.16666666666666666,0.2222222222222222,0.1411185033137971,0.15934420681066944
6,1.7570169982456025,1.7666180902057225,0.2357142857142857,0.24444444444444444,0.20383137633045675,0.17124462695794676
7,1.742359413419451,1.7514413701163398,0.2619047619047619,0.24444444444444444,0.21638491145754593,0.16852277076157673
8,1.7262154738108317,1.7458451482984754,0.25,0.2222222222222222,0.21115773110329714,0.1835821437652101
9,1.7006973584493001,1.7380590385860868,0.3,0.23333333333333334,0.2942591121015906,0.2062292464878672
10,1.67538754599435,1.7220327032936944,0.2857142857142857,0.26666666666666666,0.25075073901068196,0.21569632637744093
11,1.6474144549596876,1.7145761277940539,0.3047619047619048,0.25555555555555554,0.2760327271792548,0.19078290814533702
12,1.6455507005964007,1.7053186734517416,0.3047619047619048,0.2222222222222222,0.28223564459122624,0.18459189869025935
13,1.6094995055879866,1.6929468896653916,0.2976190476190476,0.2777777777777778,0.28537008785985324,0.2273015873015873
14,1.6141387644268217,1.7368295616573757,0.31666666666666665,0.2222222222222222,0.27508819391150474,0.16157957435847903
15,1.6196602980295818,1.6752564430236816,0.3261904761904762,0.26666666666666666,0.27700765258753696,0.20370740370740373
16,1.5675256592886788,1.663346102502611,0.34285714285714286,0.2777777777777778,0.29829238908015127,0.22027523130464308
17,1.5355603115899221,1.662484629948934,0.3880952380952381,0.2111111111111111,0.3791932437900052,0.19166973377499694
18,1.5120017528533936,1.654838122261895,0.3880952380952381,0.3,0.37894226323491015,0.2580588557261985
19,1.4661746354330154,1.6558768855200874,0.4238095238095238,0.28888888888888886,0.40852350120543646,0.24574892103271875
20,1.454482634862264,1.632695640458001,0.40476190476190477,0.2777777777777778,0.39949919596155353,0.24641881528673984
21,1.4537002427237375,1.6265378581153023,0.4380952380952381,0.3,0.43008626604804107,0.2833666333666333
22,1.4260045392172678,1.621737167570326,0.43333333333333335,0.3111111111111111,0.4176127607864449,0.283680616956479
23,1.4203249545324417,1.634349415037367,0.43333333333333335,0.32222222222222224,0.4262393432341562,0.29323613019549677
24,1.425839974766686,1.6380543099509346,0.42857142857142855,0.26666666666666666,0.4293730578332405,0.2499597423510467
25,1.39444313844045,1.6179528130425347,0.4523809523809524,0.3333333333333333,0.4496735195382955,0.3095859172084217
26,1.3698073619887943,1.6144592735502454,0.48095238095238096,0.34444444444444444,0.47623740993306213,0.3180860327412051
27,1.3771032378787087,1.6128667990366619,0.45714285714285713,0.34444444444444444,0.4515658057197552,0.3180860327412051
28,1.3701680546715147,1.6135234806272718,0.45714285714285713,0.34444444444444444,0.44833959630759684,0.3180860327412051
29,1.3594181197030204,1.6134192095862494,0.45714285714285713,0.34444444444444444,0.4486539717013828,0.3180860327412051
30,1.356768114226205,1.613458307584127,0.4642857142857143,0.34444444444444444,0.4623814861312688,0.3180860327412051
