Epoch,Train Loss,Valid Loss,Test Loss,Train Acc,Valid Acc,Test Acc,Train F1,Valid F1,Test F1
1,1.8073016450518653,1.798376695315043,1.7979107273949517,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.047619047619047616,0.047619047619047616,0.047619047619047616
2,1.8033732312066215,1.7935233778423734,1.793308475282457,0.16904761904761906,0.16666666666666666,0.16666666666666666,0.05241126376527742,0.047619047619047616,0.047619047619047616
3,1.7958667618887765,1.7901601658927069,1.7892402834362453,0.1738095238095238,0.15555555555555556,0.17777777777777778,0.06391744362100565,0.04487179487179487,0.06815153245764326
4,1.7977808975038074,1.7880146000120374,1.7870497597588433,0.1619047619047619,0.23333333333333334,0.16666666666666666,0.08555351679182832,0.15226193935871354,0.09980100714749836
5,1.79059876033238,1.7865790790981717,1.7837766091028848,0.19523809523809524,0.16666666666666666,0.16666666666666666,0.17097990891281534,0.04854368932038835,0.050505050505050504
6,1.7912803911027455,1.7833828263812594,1.7797119405534532,0.18095238095238095,0.2222222222222222,0.18888888888888888,0.13592190295805445,0.11527189840442853,0.09884559884559885
7,1.7900694324856712,1.7795642852783202,1.77588828669654,0.16666666666666666,0.2,0.23333333333333334,0.11169982552440544,0.10717203548085902,0.14299242424242423
8,1.7887104147956485,1.77616622183058,1.7697373390197755,0.1738095238095238,0.23333333333333334,0.2777777777777778,0.12647452797129952,0.14462269756387403,0.2069070332959222
9,1.7864788940974645,1.770243591732449,1.761758041381836,0.20714285714285716,0.3333333333333333,0.3333333333333333,0.1761796147334158,0.2924116743471582,0.31931948030898555
10,1.7783521164031255,1.76326834625668,1.753646601570977,0.23095238095238096,0.26666666666666666,0.3111111111111111,0.19659472593418717,0.170388091440723,0.20333333333333334
11,1.7808284339450655,1.7514615535736084,1.7284626960754395,0.18095238095238095,0.32222222222222224,0.2777777777777778,0.17500660137402302,0.2643584711709186,0.23501865011298972
12,1.7476390691030592,1.709232907825046,1.6711805582046508,0.2357142857142857,0.24444444444444444,0.26666666666666666,0.19517739184031146,0.16925985375423577,0.18772727272727271
13,1.7455880982535226,1.734263014793396,1.697034690115187,0.23333333333333334,0.28888888888888886,0.32222222222222224,0.22361504037386107,0.19806659505907628,0.24507575757575759
14,1.7253770941779727,1.704143582450019,1.66807984246148,0.25952380952380955,0.34444444444444444,0.36666666666666664,0.25511422044909193,0.32337800329603605,0.3629652395322598
15,1.7174183414095925,1.7121978839238485,1.6749927149878607,0.26666666666666666,0.25555555555555554,0.28888888888888886,0.2599595059950444,0.18103616813294235,0.22462199636112679
16,1.7146047410510836,1.7088420338100858,1.6731703572803074,0.2571428571428571,0.3111111111111111,0.3111111111111111,0.2575850756669748,0.2503690260133091,0.2699604229428791
17,1.7023725714002336,1.6938942379421658,1.6990850554572212,0.2619047619047619,0.34444444444444444,0.26666666666666666,0.23081092402276102,0.3090992556442867,0.2509330886504799
18,1.682787537574768,1.6880728960037232,1.659019210603502,0.32857142857142857,0.36666666666666664,0.35555555555555557,0.30214814940680385,0.3312456671078338,0.33695858405160733
19,1.6635303020477294,1.6370659987131755,1.6543779691060385,0.3523809523809524,0.3,0.32222222222222224,0.3472643402157372,0.21745909902422508,0.24915116755922226
20,1.6655317079453242,1.632490054766337,1.6452243328094482,0.2904761904761905,0.37777777777777777,0.34444444444444444,0.269592887143166,0.3526709401709402,0.318859649122807
21,1.6622400102161226,1.6165807512071397,1.6269270208146838,0.3333333333333333,0.37777777777777777,0.37777777777777777,0.3328183291979024,0.3360771434079705,0.3364136759298049
22,1.6358464944930304,1.6518404404322307,1.6332463529374865,0.3476190476190476,0.35555555555555557,0.32222222222222224,0.3465851153708037,0.3231216564060591,0.31240151929807103
23,1.6339509475798835,1.6060192452536688,1.6129763470755683,0.3119047619047619,0.37777777777777777,0.4,0.2905789462586128,0.379970789161175,0.38973443710285816
